type	id	label	language
move	340	뛰어오르다	Korean
move	340	彈跳	Chinese
move	340	Rebond	French
move	340	Sprungfeder	German
move	340	Bote	Spanish
move	340	Rimbalzo	Italian
move	340	Bounce	English
move	341	マッドショット	Japanese
move	341	머드숏	Korean
move	341	泥巴射擊	Chinese
move	341	Tir de Boue	French
move	341	Lehmschuss	German
move	341	Disparo Lodo	Spanish
move	341	Colpodifango	Italian
move	341	Mud Shot	English
move	342	ポイズンテール	Japanese
move	342	포이즌테일	Korean
move	342	毒尾	Chinese
move	342	Queue-Poison	French
move	342	Giftschweif	German
move	342	Cola Veneno	Spanish
move	342	Velenocoda	Italian
move	342	Poison Tail	English
move	343	ほしがる	Japanese
move	343	탐내다	Korean
move	343	渴望	Chinese
move	343	Implore	French
move	343	Bezirzer	German
move	343	Antojo	Spanish
move	343	Supplica	Italian
move	343	Covet	English
move	344	ボルテッカー	Japanese
move	344	볼트태클	Korean
move	344	伏特攻擊	Chinese
move	344	Électacle	French
move	344	Volttackle	German
move	344	Placaje Eléc	Spanish
move	344	Locomovolt	Italian
move	344	Volt Tackle	English
move	345	マジカルリーフ	Japanese
move	345	메지컬리프	Korean
move	345	魔法葉	Chinese
move	345	Feuille Magik	French
move	345	Zauberblatt	German
move	345	Hoja Mágica	Spanish
move	345	Fogliamagica	Italian
move	345	Magical Leaf	English
move	346	みずあそび	Japanese
move	346	물놀이	Korean
move	346	玩水	Chinese
move	346	Tourniquet	French
move	346	Nassmacher	German
move	346	Hidrochorro	Spanish
move	346	Docciascudo	Italian
move	346	Water Sport	English
move	347	めいそう	Japanese
move	347	명상	Korean
move	347	冥想	Chinese
move	347	Plénitude	French
move	347	Gedankengut	German
move	347	Paz Mental	Spanish
move	347	Calmamente	Italian
move	347	Calm Mind	English
move	348	リーフブレード	Japanese
move	348	리프블레이드	Korean
move	348	葉刃	Chinese
move	348	Lame Feuille	French
move	348	Laubklinge	German
move	348	Hoja Aguda	Spanish
move	348	Fendifoglia	Italian
move	348	Leaf Blade	English
move	349	りゅうのまい	Japanese
move	349	용의춤	Korean
move	349	龍之舞	Chinese
move	349	Danse Draco	French
move	349	Drachentanz	German
move	349	Danza Dragón	Spanish
move	349	Dragodanza	Italian
move	349	Dragon Dance	English
move	350	ロックブラスト	Japanese
move	350	락블레스트	Korean
move	350	岩石爆擊	Chinese
move	350	Boule Roc	French
move	350	Felswurf	German
move	350	Pedrada	Spanish
move	350	Cadutamassi	Italian
move	350	Rock Blast	English
move	351	でんげきは	Japanese
move	351	전격파	Korean
move	351	電擊波	Chinese
move	351	Onde de Choc	French
move	351	Schockwelle	German
move	351	Onda Voltio	Spanish
move	351	Ondashock	Italian
move	351	Shock Wave	English
move	352	みずのはどう	Japanese
move	352	물의파동	Korean
move	352	水之波動	Chinese
move	352	Vibraqua	French
move	352	Aquawelle	German
move	352	Hidropulso	Spanish
move	352	Idropulsar	Italian
move	352	Water Pulse	English
move	353	はめつのねがい	Japanese
move	353	파멸의소원	Korean
move	353	破滅之願	Chinese
move	353	Vœu Destructeur	French
move	353	Kismetwunsch	German
move	353	Deseo Oculto	Spanish
move	353	Obbliderio	Italian
move	353	Doom Desire	English
move	354	サイコブースト	Japanese
move	354	사이코부스트	Korean
move	354	精神突進	Chinese
move	354	Psycho-Boost	French
move	354	Psyschub	German
move	354	Psicoataque	Spanish
move	354	Psicoslancio	Italian
move	354	Psycho Boost	English
move	355	はねやすめ	Japanese
move	355	날개쉬기	Korean
move	355	羽棲	Chinese
move	355	Atterrissage	French
move	355	Ruheort	German
move	355	Respiro	Spanish
move	355	Trespolo	Italian
move	355	Roost	English
move	356	じゅうりょく	Japanese
move	356	중력	Korean
move	356	重力	Chinese
move	356	Gravité	French
move	356	Erdanziehung	German
move	356	Gravedad	Spanish
move	356	Gravità	Italian
move	356	Gravity	English
move	357	ミラクルアイ	Japanese
move	357	미라클아이	Korean
move	357	奇跡之眼	Chinese
move	357	Œil Miracle	French
move	357	Wunderauge	German
move	357	Gran Ojo	Spanish
move	357	Miracolvista	Italian
move	357	Miracle Eye	English
move	358	めざましビンタ	Japanese
move	358	잠깨움뺨치기	Korean
move	358	喚醒巴掌	Chinese
move	358	Réveil Forcé	French
move	358	Weckruf	German
move	358	Espabila	Spanish
move	358	Svegliopacca	Italian
move	358	Wake-Up Slap	English
move	359	アームハンマー	Japanese
move	359	암해머	Korean
move	359	臂錘	Chinese
move	359	Marto-Poing	French
move	359	Hammerarm	German
move	359	Machada	Spanish
move	359	Martelpugno	Italian
move	359	Hammer Arm	English
move	360	ジャイロボール	Japanese
move	360	자이로볼	Korean
move	360	陀螺球	Chinese
move	360	Gyroballe	French
move	360	Gyroball	German
move	360	Giro Bola	Spanish
move	360	Vortexpalla	Italian
move	360	Gyro Ball	English
move	361	いやしのねがい	Japanese
move	361	치유소원	Korean
move	361	治癒之願	Chinese
move	361	Vœu Soin	French
move	361	Heilopfer	German
move	361	Deseo Cura	Spanish
move	361	Curardore	Italian
move	361	Healing Wish	English
move	362	しおみず	Japanese
move	362	소금물	Korean
move	362	鹽水	Chinese
move	362	Saumure	French
move	362	Lake	German
move	362	Salmuera	Spanish
move	362	Acquadisale	Italian
move	362	Brine	English
move	363	しぜんのめぐみ	Japanese
move	363	자연의은혜	Korean
move	363	自然之恩	Chinese
move	363	Don Naturel	French
move	363	Beerenkräfte	German
move	363	Don Natural	Spanish
move	363	Dononaturale	Italian
move	363	Natural Gift	English
move	364	フェイント	Japanese
move	364	페인트	Korean
move	364	佯攻	Chinese
move	364	Ruse	French
move	364	Offenlegung	German
move	364	Amago	Spanish
move	364	Fintoattacco	Italian
move	364	Feint	English
move	365	ついばむ	Japanese
move	365	쪼아대기	Korean
move	365	啄食	Chinese
move	365	Picore	French
move	365	Pflücker	German
move	365	Picoteo	Spanish
move	365	Spennata	Italian
move	365	Pluck	English
move	366	おいかぜ	Japanese
move	366	순풍	Korean
move	366	順風	Chinese
move	366	Vent Arrière	French
move	366	Rückenwind	German
move	366	Viento Afín	Spanish
move	366	Ventoincoda	Italian
move	366	Tailwind	English
move	367	つぼをつく	Japanese
move	367	경혈찌르기	Korean
move	367	點穴	Chinese
move	367	Acupression	French
move	367	Akupressur	German
move	367	Acupresión	Spanish
move	367	Acupressione	Italian
move	367	Acupressure	English
move	368	メタルバースト	Japanese
move	368	메탈버스트	Korean
move	368	金屬爆炸	Chinese
move	368	Fulmifer	French
move	368	Metallstoß	German
move	368	Represión Metal	Spanish
move	368	Metalscoppio	Italian
move	368	Metal Burst	English
move	369	とんぼがえり	Japanese
move	369	유턴	Korean
move	369	急速折返	Chinese
move	369	Demi-Tour	French
move	369	Kehrtwende	German
move	369	Ida y Vuelta	Spanish
move	369	Retromarcia	Italian
move	369	U-turn	English
move	370	インファイト	Japanese
move	370	인파이트	Korean
move	370	近身戰	Chinese
move	370	Close Combat	French
move	370	Nahkampf	German
move	370	A Bocajarro	Spanish
move	370	Zuffa	Italian
move	370	Close Combat	English
move	371	しっぺがえし	Japanese
move	371	보복	Korean
move	371	以牙還牙	Chinese
move	371	Représailles	French
move	371	Gegenstoß	German
move	371	Vendetta	Spanish
move	371	Rivincita	Italian
move	371	Payback	English
move	372	ダメおし	Japanese
move	372	승부굳히기	Korean
move	372	惡意追擊	Chinese
move	372	Assurance	French
move	372	Gewissheit	German
move	372	Buena Baza	Spanish
move	372	Garanzia	Italian
move	372	Assurance	English
move	373	さしおさえ	Japanese
move	373	금제	Korean
move	373	查封	Chinese
move	373	Embargo	French
move	373	Itemsperre	German
move	373	Embargo	Spanish
move	373	Divieto	Italian
move	373	Embargo	English
move	374	なげつける	Japanese
move	374	내던지기	Korean
move	374	投擲	Chinese
move	374	Dégommage	French
move	374	Schleuder	German
move	374	Lanzamiento	Spanish
move	374	Lancio	Italian
move	374	Fling	English
move	375	サイコシフト	Japanese
move	375	사이코시프트	Korean
move	375	精神轉移	Chinese
move	375	Échange Psy	French
move	375	Psybann	German
move	375	Psicocambio	Spanish
move	375	Psicotransfer	Italian
move	375	Psycho Shift	English
move	376	きりふだ	Japanese
move	376	마지막수단	Korean
move	376	王牌	Chinese
move	376	Atout	French
move	376	Trumpfkarte	German
move	376	As Oculto	Spanish
move	376	Asso	Italian
move	376	Trump Card	English
move	377	かいふくふうじ	Japanese
move	377	회복봉인	Korean
move	377	回復封鎖	Chinese
move	377	Anti-Soin	French
move	377	Heilblockade	German
move	377	Anticura	Spanish
move	377	Anticura	Italian
move	377	Heal Block	English
move	378	しぼりとる	Japanese
move	378	쥐어짜기	Korean
move	378	絞緊	Chinese
move	378	Essorage	French
move	378	Auswringen	German
move	378	Estrujón	Spanish
move	378	Strizzata	Italian
move	378	Wring Out	English
move	379	パワートリック	Japanese
move	379	파워트릭	Korean
move	379	力量戲法	Chinese
move	379	Astuce Force	French
move	379	Krafttrick	German
move	379	Truco Fuerza	Spanish
move	379	Ingannoforza	Italian
move	379	Power Trick	English
move	380	いえき	Japanese
move	380	위액	Korean
move	380	胃液	Chinese
move	380	Suc Digestif	French
move	380	Magensäfte	German
move	380	Bilis	Spanish
move	380	Gastroacido	Italian
move	380	Gastro Acid	English
move	381	おまじない	Japanese
move	381	주술	Korean
move	381	幸運咒語	Chinese
move	381	Air Veinard	French
move	381	Beschwörung	German
move	381	Conjuro	Spanish
move	381	Fortuncanto	Italian
move	381	Lucky Chant	English
move	382	さきどり	Japanese
move	382	선취	Korean
move	382	搶先一步	Chinese
move	382	Moi d’Abord	French
move	382	Egotrip	German
move	382	Yo Primero	Spanish
move	382	Precedenza	Italian
move	382	Me First	English
move	383	まねっこ	Japanese
move	383	흉내쟁이	Korean
move	383	仿效	Chinese
move	383	Photocopie	French
move	383	Imitator	German
move	383	Copión	Spanish
move	383	Copione	Italian
move	383	Copycat	English
move	384	パワースワップ	Japanese
move	384	파워스웹	Korean
move	384	力量互換	Chinese
move	384	Permuforce	French
move	384	Krafttausch	German
move	384	Cambiafuerza	Spanish
move	384	Barattoforza	Italian
move	384	Power Swap	English
move	385	ガードスワップ	Japanese
move	385	가드스웹	Korean
move	385	防守互換	Chinese
move	385	Permugarde	French
move	385	Schutztausch	German
move	385	Cambiadefensa	Spanish
move	385	Barattoscudo	Italian
move	385	Guard Swap	English
move	386	おしおき	Japanese
move	386	혼내기	Korean
move	386	懲罰	Chinese
move	386	Punition	French
move	386	Strafattacke	German
move	386	Castigo	Spanish
move	386	Punizione	Italian
move	386	Punishment	English
move	387	とっておき	Japanese
move	387	뒀다쓰기	Korean
move	387	珍藏	Chinese
move	387	Dernier Recours	French
move	387	Zuflucht	German
move	387	Última Baza	Spanish
move	387	Ultimascelta	Italian
move	387	Last Resort	English
move	388	なやみのタネ	Japanese
move	388	고민씨	Korean
move	388	煩惱種子	Chinese
move	388	Soucigraine	French
move	388	Sorgensamen	German
move	388	Abatidoras	Spanish
move	388	Affannoseme	Italian
move	388	Worry Seed	English
move	389	ふいうち	Japanese
move	389	기습	Korean
move	389	突襲	Chinese
move	389	Coup Bas	French
move	389	Tiefschlag	German
move	389	Golpe Bajo	Spanish
move	389	Sbigoattacco	Italian
move	389	Sucker Punch	English
move	390	どくびし	Japanese
move	390	독압정	Korean
move	390	毒菱	Chinese
move	390	Pics Toxik	French
move	390	Giftspitzen	German
move	390	Púas Tóxicas	Spanish
move	390	Fielepunte	Italian
move	390	Toxic Spikes	English
move	391	ハートスワップ	Japanese
move	391	하트스웹	Korean
move	391	心靈互換	Chinese
move	391	Permucœur	French
move	391	Statustausch	German
move	391	Cambia Almas	Spanish
move	391	Cuorbaratto	Italian
move	391	Heart Swap	English
move	392	アクアリング	Japanese
move	392	아쿠아링	Korean
move	392	水流環	Chinese
move	392	Anneau Hydro	French
move	392	Wasserring	German
move	392	Acua Aro	Spanish
move	392	Acquanello	Italian
move	392	Aqua Ring	English
move	393	でんじふゆう	Japanese
move	393	전자부유	Korean
move	393	電磁飄浮	Chinese
move	393	Vol Magnétik	French
move	393	Magnetflug	German
move	393	Levitón	Spanish
move	393	Magnetascesa	Italian
move	393	Magnet Rise	English
move	394	フレアドライブ	Japanese
move	394	플레어드라이브	Korean
move	394	閃焰衝鋒	Chinese
move	394	Boutefeu	French
move	394	Flammenblitz	German
move	394	Envite Ígneo	Spanish
move	394	Fuococarica	Italian
move	394	Flare Blitz	English
move	395	はっけい	Japanese
move	395	발경	Korean
move	395	發勁	Chinese
move	395	Forte-Paume	French
move	395	Kraftwelle	German
move	395	Palmeo	Spanish
move	395	Palmoforza	Italian
move	395	Force Palm	English
move	396	はどうだん	Japanese
move	396	파동탄	Korean
move	396	波導彈	Chinese
move	396	Aurasphère	French
move	396	Aurasphäre	German
move	396	Esfera Aural	Spanish
move	396	Forzasfera	Italian
move	396	Aura Sphere	English
move	397	ロックカット	Japanese
move	397	록커트	Korean
move	397	岩石打磨	Chinese
move	397	Poliroche	French
move	397	Steinpolitur	German
move	397	Pulimento	Spanish
move	397	Lucidatura	Italian
move	397	Rock Polish	English
move	398	どくづき	Japanese
move	398	독찌르기	Korean
move	398	毒擊	Chinese
move	398	Direct Toxik	French
move	398	Gifthieb	German
move	398	Puya Nociva	Spanish
move	398	Velenpuntura	Italian
move	398	Poison Jab	English
move	399	あくのはどう	Japanese
move	399	악의파동	Korean
move	399	惡之波動	Chinese
move	399	Vibrobscur	French
move	399	Finsteraura	German
move	399	Pulso Umbrío	Spanish
move	399	Neropulsar	Italian
move	399	Dark Pulse	English
move	400	つじぎり	Japanese
move	400	깜짝베기	Korean
move	400	暗襲要害	Chinese
move	400	Tranche-Nuit	French
move	400	Nachthieb	German
move	400	Tajo Umbrío	Spanish
move	400	Nottesferza	Italian
move	400	Night Slash	English
move	401	アクアテール	Japanese
move	401	아쿠아테일	Korean
move	401	水流尾	Chinese
move	401	Hydro-Queue	French
move	401	Nassschweif	German
move	401	Acua Cola	Spanish
move	401	Idrondata	Italian
move	401	Aqua Tail	English
move	402	タネばくだん	Japanese
move	402	씨폭탄	Korean
move	402	種子炸彈	Chinese
move	402	Canon Graine	French
move	402	Samenbomben	German
move	402	Bomba Germen	Spanish
move	402	Semebomba	Italian
move	402	Seed Bomb	English
move	403	エアスラッシュ	Japanese
move	403	에어슬래시	Korean
move	403	空氣斬	Chinese
move	403	Lame d’Air	French
move	403	Luftschnitt	German
move	403	Tajo Aéreo	Spanish
move	403	Eterelama	Italian
move	403	Air Slash	English
move	404	シザークロス	Japanese
move	404	시저크로스	Korean
move	404	十字剪	Chinese
move	404	Plaie Croix	French
move	404	Kreuzschere	German
move	404	Tijera X	Spanish
move	404	Forbice X	Italian
move	404	X-Scissor	English
move	405	むしのさざめき	Japanese
move	405	벌레의야단법석	Korean
move	405	蟲鳴	Chinese
move	405	Bourdon	French
move	405	Käfergebrumm	German
move	405	Zumbido	Spanish
move	405	Ronzio	Italian
move	405	Bug Buzz	English
move	406	りゅうのはどう	Japanese
move	406	용의파동	Korean
move	406	龍之波動	Chinese
move	406	Draco-Choc	French
move	406	Drachenpuls	German
move	406	Pulso Dragón	Spanish
move	406	Dragopulsar	Italian
move	406	Dragon Pulse	English
move	407	ドラゴンダイブ	Japanese
move	407	드래곤다이브	Korean
move	407	龍之俯衝	Chinese
move	407	Draco-Charge	French
move	407	Drachenstoß	German
move	407	Carga Dragón	Spanish
move	407	Dragofuria	Italian
move	407	Dragon Rush	English
move	408	パワージェム	Japanese
move	408	파워젬	Korean
move	408	力量寶石	Chinese
move	408	Rayon Gemme	French
move	408	Juwelenkraft	German
move	408	Joya de Luz	Spanish
move	408	Gemmoforza	Italian
move	408	Power Gem	English
move	409	ドレインパンチ	Japanese
move	409	드레인펀치	Korean
move	409	吸取拳	Chinese
move	409	Vampi-Poing	French
move	409	Ableithieb	German
move	409	Puño Drenaje	Spanish
move	409	Assorbipugno	Italian
move	409	Drain Punch	English
move	410	しんくうは	Japanese
move	410	진공파	Korean
move	410	真空波	Chinese
move	410	Onde Vide	French
move	410	Vakuumwelle	German
move	410	Onda Vacío	Spanish
move	410	Vuotonda	Italian
move	410	Vacuum Wave	English
move	411	きあいだま	Japanese
move	411	기합구슬	Korean
move	411	真氣彈	Chinese
move	411	Exploforce	French
move	411	Fokusstoß	German
move	411	Onda Certera	Spanish
move	411	Focalcolpo	Italian
move	411	Focus Blast	English
move	412	エナジーボール	Japanese
move	412	에너지볼	Korean
move	412	能量球	Chinese
move	412	Éco-Sphère	French
move	412	Energieball	German
move	412	Energibola	Spanish
move	412	Energipalla	Italian
move	412	Energy Ball	English
move	413	ブレイブバード	Japanese
move	413	브레이브버드	Korean
move	413	勇鳥猛攻	Chinese
move	413	Rapace	French
move	413	Sturzflug	German
move	413	Pájaro Osado	Spanish
move	413	Baldeali	Italian
move	413	Brave Bird	English
move	414	だいちのちから	Japanese
move	414	대지의힘	Korean
move	414	大地之力	Chinese
move	414	Telluriforce	French
move	414	Erdkräfte	German
move	414	Tierra Viva	Spanish
move	414	Geoforza	Italian
move	414	Earth Power	English
move	415	すりかえ	Japanese
move	415	바꿔치기	Korean
move	415	掉包	Chinese
move	415	Passe-Passe	French
move	415	Wechseldich	German
move	415	Trapicheo	Spanish
move	415	Rapidscambio	Italian
move	415	Switcheroo	English
move	416	ギガインパクト	Japanese
move	416	기가임팩트	Korean
move	416	終極衝擊	Chinese
move	416	Giga Impact	French
move	416	Gigastoß	German
move	416	Gigaimpacto	Spanish
move	416	Gigaimpatto	Italian
move	416	Giga Impact	English
move	417	わるだくみ	Japanese
move	417	나쁜음모	Korean
move	417	詭計	Chinese
move	417	Machination	French
move	417	Ränkeschmied	German
move	417	Maquinación	Spanish
move	417	Congiura	Italian
move	417	Nasty Plot	English
move	418	バレットパンチ	Japanese
move	418	불릿펀치	Korean
move	418	子彈拳	Chinese
move	418	Pisto-Poing	French
move	418	Patronenhieb	German
move	418	Puño Bala	Spanish
move	418	Pugnoscarica	Italian
move	418	Bullet Punch	English
move	419	ゆきなだれ	Japanese
move	419	눈사태	Korean
move	419	雪崩	Chinese
move	419	Avalanche	French
move	419	Lawine	German
move	419	Alud	Spanish
move	419	Slavina	Italian
move	419	Avalanche	English
move	420	こおりのつぶて	Japanese
move	420	얼음뭉치	Korean
move	420	冰礫	Chinese
move	420	Éclats Glace	French
move	420	Eissplitter	German
move	420	Canto Helado	Spanish
move	420	Geloscheggia	Italian
move	420	Ice Shard	English
move	421	シャドークロー	Japanese
move	421	섀도크루	Korean
move	421	暗影爪	Chinese
move	421	Griffe Ombre	French
move	421	Dunkelklaue	German
move	421	Garra Umbría	Spanish
move	421	Ombrartigli	Italian
move	421	Shadow Claw	English
move	422	かみなりのキバ	Japanese
move	422	번개엄니	Korean
move	422	雷電牙	Chinese
move	422	Crocs Éclair	French
move	422	Donnerzahn	German
move	422	Colmillo Rayo	Spanish
move	422	Fulmindenti	Italian
move	422	Thunder Fang	English
move	423	こおりのキバ	Japanese
move	423	얼음엄니	Korean
move	423	冰凍牙	Chinese
move	423	Crocs Givre	French
move	423	Eiszahn	German
move	423	Colmillo Hielo	Spanish
move	423	Gelodenti	Italian
move	423	Ice Fang	English
move	424	ほのおのキバ	Japanese
move	424	불꽃엄니	Korean
move	424	火焰牙	Chinese
move	424	Crocs Feu	French
move	424	Feuerzahn	German
move	424	Colmillo Ígneo	Spanish
move	424	Rogodenti	Italian
move	424	Fire Fang	English
move	425	かげうち	Japanese
move	425	야습	Korean
move	425	影子偷襲	Chinese
move	425	Ombre Portée	French
move	425	Schattenstoß	German
move	425	Sombra Vil	Spanish
move	425	Furtivombra	Italian
move	425	Shadow Sneak	English
move	426	どろばくだん	Japanese
move	426	진흙폭탄	Korean
move	426	泥巴炸彈	Chinese
move	426	Boue-Bombe	French
move	426	Schlammbombe	German
move	426	Bomba Fango	Spanish
move	426	Pantanobomba	Italian
move	426	Mud Bomb	English
move	427	サイコカッター	Japanese
move	427	사이코커터	Korean
move	427	精神利刃	Chinese
move	427	Coupe Psycho	French
move	427	Psychoklinge	German
move	427	Psicocorte	Spanish
move	427	Psicotaglio	Italian
move	427	Psycho Cut	English
move	428	しねんのずつき	Japanese
move	428	사념의박치기	Korean
move	428	意念頭錘	Chinese
move	428	Psykoud’Boul	French
move	428	Zen-Kopfstoß	German
move	428	Cabezazo Zen	Spanish
move	428	Cozzata Zen	Italian
move	428	Zen Headbutt	English
move	429	ミラーショット	Japanese
move	429	미러숏	Korean
move	429	鏡光射擊	Chinese
move	429	Miroi-Tir	French
move	429	Spiegelsalve	German
move	429	Disparo Espejo	Spanish
move	429	Cristalcolpo	Italian
move	429	Mirror Shot	English
move	430	ラスターカノン	Japanese
move	430	러스터캐논	Korean
move	430	加農光炮	Chinese
move	430	Luminocanon	French
move	430	Lichtkanone	German
move	430	Foco Resplandor	Spanish
move	430	Cannonflash	Italian
move	430	Flash Cannon	English
move	431	ロッククライム	Japanese
move	431	락클라임	Korean
move	431	攀岩	Chinese
move	431	Escalade	French
move	431	Kraxler	German
move	431	Treparrocas	Spanish
move	431	Scalaroccia	Italian
move	431	Rock Climb	English
move	432	きりばらい	Japanese
move	432	안개제거	Korean
move	432	清除濃霧	Chinese
move	432	Anti-Brume	French
move	432	Auflockern	German
move	432	Despejar	Spanish
move	432	Scacciabruma	Italian
move	432	Defog	English
move	433	トリックルーム	Japanese
move	433	트릭룸	Korean
move	433	戲法空間	Chinese
move	433	Distorsion	French
move	433	Bizarroraum	German
move	433	Espacio Raro	Spanish
move	433	Distortozona	Italian
move	433	Trick Room	English
move	434	りゅうせいぐん	Japanese
move	434	용성군	Korean
move	434	流星群	Chinese
move	434	Draco-Météore	French
move	434	Draco Meteor	German
move	434	Cometa Draco	Spanish
move	434	Dragobolide	Italian
move	434	Draco Meteor	English
move	435	ほうでん	Japanese
move	435	방전	Korean
move	435	放電	Chinese
move	435	Coup d’Jus	French
move	435	Ladungsstoß	German
move	435	Chispazo	Spanish
move	435	Scarica	Italian
move	435	Discharge	English
move	436	ふんえん	Japanese
move	436	분연	Korean
move	436	噴煙	Chinese
move	436	Ébullilave	French
move	436	Flammensturm	German
move	436	Humareda	Spanish
move	436	Lavasbuffo	Italian
move	436	Lava Plume	English
move	437	リーフストーム	Japanese
move	437	리프스톰	Korean
move	437	飛葉風暴	Chinese
move	437	Tempête Verte	French
move	437	Blättersturm	German
move	437	Lluevehojas	Spanish
move	437	Verdebufera	Italian
move	437	Leaf Storm	English
move	438	パワーウィップ	Japanese
move	438	파워휩	Korean
move	438	強力鞭打	Chinese
move	438	Mégafouet	French
move	438	Blattgeißel	German
move	438	Latigazo	Spanish
move	438	Vigorcolpo	Italian
move	438	Power Whip	English
move	439	がんせきほう	Japanese
move	439	암석포	Korean
move	439	岩石炮	Chinese
move	439	Roc-Boulet	French
move	439	Felswerfer	German
move	439	Romperrocas	Spanish
move	439	Devastomasso	Italian
move	439	Rock Wrecker	English
move	440	クロスポイズン	Japanese
move	440	크로스포이즌	Korean
move	440	十字毒刃	Chinese
move	440	Poison Croix	French
move	440	Giftstreich	German
move	440	Veneno X	Spanish
move	440	Velenocroce	Italian
move	440	Cross Poison	English
move	441	ダストシュート	Japanese
move	441	더스트슈트	Korean
move	441	垃圾射擊	Chinese
move	441	Détricanon	French
move	441	Mülltreffer	German
move	441	Lanzamugre	Spanish
move	441	Sporcolancio	Italian
move	441	Gunk Shot	English
move	442	アイアンヘッド	Japanese
move	442	아이언헤드	Korean
move	442	鐵頭	Chinese
move	442	Tête de Fer	French
move	442	Eisenschädel	German
move	442	Cabeza de Hierro	Spanish
move	442	Metaltestata	Italian
move	442	Iron Head	English
move	443	マグネットボム	Japanese
move	443	마그넷봄	Korean
move	443	磁鐵炸彈	Chinese
move	443	Bombe Aimant	French
move	443	Magnetbombe	German
move	443	Bomba Imán	Spanish
move	443	Bombagnete	Italian
move	443	Magnet Bomb	English
move	444	ストーンエッジ	Japanese
move	444	스톤에지	Korean
move	444	尖石攻擊	Chinese
move	444	Lame de Roc	French
move	444	Steinkante	German
move	444	Roca Afilada	Spanish
move	444	Pietrataglio	Italian
move	444	Stone Edge	English
move	445	ゆうわく	Japanese
move	445	유혹	Korean
move	445	誘惑	Chinese
move	445	Séduction	French
move	445	Liebreiz	German
move	445	Seducción	Spanish
move	445	Incanto	Italian
move	445	Captivate	English
move	446	ステルスロック	Japanese
move	446	스텔스록	Korean
move	446	隱形岩	Chinese
move	446	Piège de Roc	French
move	446	Tarnsteine	German
move	446	Trampa Rocas	Spanish
move	446	Levitoroccia	Italian
move	446	Stealth Rock	English
move	447	くさむすび	Japanese
move	447	풀묶기	Korean
move	447	打草結	Chinese
move	447	Nœud Herbe	French
move	447	Strauchler	German
move	447	Hierba Lazo	Spanish
move	447	Laccioerboso	Italian
move	447	Grass Knot	English
move	448	おしゃべり	Japanese
move	448	수다	Korean
move	448	喋喋不休	Chinese
move	448	Babil	French
move	448	Geschwätz	German
move	448	Cháchara	Spanish
move	448	Schiamazzo	Italian
move	448	Chatter	English
move	449	さばきのつぶて	Japanese
move	449	심판의뭉치	Korean
move	449	制裁光礫	Chinese
move	449	Jugement	French
move	449	Urteilskraft	German
move	449	Sentencia	Spanish
move	449	Giudizio	Italian
move	449	Judgment	English
move	450	むしくい	Japanese
move	450	벌레먹음	Korean
move	450	蟲咬	Chinese
move	450	Piqûre	French
move	450	Käferbiss	German
move	450	Picadura	Spanish
move	450	Coleomorso	Italian
move	450	Bug Bite	English
move	451	チャージビーム	Japanese
move	451	차지빔	Korean
move	451	充電光束	Chinese
move	451	Rayon Chargé	French
move	451	Ladestrahl	German
move	451	Rayo Carga	Spanish
move	451	Raggioscossa	Italian
move	451	Charge Beam	English
move	452	ウッドハンマー	Japanese
move	452	우드해머	Korean
move	452	木槌	Chinese
move	452	Martobois	French
move	452	Holzhammer	German
move	452	Mazazo	Spanish
move	452	Mazzuolegno	Italian
move	452	Wood Hammer	English
move	453	アクアジェット	Japanese
move	453	아쿠아제트	Korean
move	453	水流噴射	Chinese
move	453	Aqua-Jet	French
move	453	Wasserdüse	German
move	453	Acua Jet	Spanish
move	453	Acquagetto	Italian
move	453	Aqua Jet	English
move	454	こうげきしれい	Japanese
move	454	공격지령	Korean
move	454	攻擊指令	Chinese
move	454	Appel Attaque	French
move	454	Schlagbefehl	German
move	454	Al Ataque	Spanish
move	454	Comandourto	Italian
move	454	Attack Order	English
move	455	ぼうぎょしれい	Japanese
move	455	방어지령	Korean
move	455	防禦指令	Chinese
move	455	Appel Défense	French
move	455	Blockbefehl	German
move	455	A Defender	Spanish
move	455	Comandoscudo	Italian
move	455	Defend Order	English
move	456	かいふくしれい	Japanese
move	456	회복지령	Korean
move	456	回復指令	Chinese
move	456	Appel Soins	French
move	456	Heilbefehl	German
move	456	Auxilio	Spanish
move	456	Comandocura	Italian
move	456	Heal Order	English
move	457	もろはのずつき	Japanese
move	457	양날박치기	Korean
move	457	雙刃頭錘	Chinese
move	457	Fracass’Tête	French
move	457	Kopfstoß	German
move	457	Testarazo	Spanish
move	457	Zuccata	Italian
move	457	Head Smash	English
move	458	ダブルアタック	Japanese
move	458	더블어택	Korean
move	458	二連擊	Chinese
move	458	Coup Double	French
move	458	Doppelschlag	German
move	458	Doble Golpe	Spanish
move	458	Doppiosmash	Italian
move	458	Double Hit	English
move	459	ときのほうこう	Japanese
move	459	시간의포효	Korean
move	459	時光咆哮	Chinese
move	459	Hurle-Temps	French
move	459	Zeitenlärm	German
move	459	Distorsión	Spanish
move	459	Fragortempo	Italian
move	459	Roar of Time	English
move	460	あくうせつだん	Japanese
move	460	공간절단	Korean
move	460	亞空裂斬	Chinese
move	460	Spatio-Rift	French
move	460	Raumschlag	German
move	460	Corte Vacío	Spanish
move	460	Fendispazio	Italian
move	460	Spacial Rend	English
move	461	みかづきのまい	Japanese
move	461	초승달춤	Korean
